Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
2418,Adrien Silva\Adrien-Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,53.9,51.0,2.87,2.58,0.00,7.30,3.20,0.51,0.17,0.00,0.06,0.00,38.6,6.18,9.10,10.4,40.7,2.02,0.11,0.34,47.1,0.06,0.28,1.07,0.56,Matches
2419,André Silva\Andre-Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,25.7,23.3,2.35,0.10,0.03,8.79,0.26,0.59,0.00,0.00,0.00,0.00,16.9,5.18,3.55,2.90,18.2,1.66,0.33,0.78,19.0,0.13,0.23,0.91,1.04,Matches
2420,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,eng Premier League,25,1994,22.9,62.3,59.3,2.97,0.61,0.04,8.43,1.14,1.18,0.96,0.09,0.22,0.09,49.4,6.72,6.20,55.5,4.19,1.14,1.05,0.13,55.9,0.22,0.48,0.70,1.22,Matches
2421,Caio Henrique Oliveira Silva\Caio-Henrique-Oliveira-Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,57.0,46.0,11.1,0.95,0.08,6.20,0.76,2.51,0.11,0.08,0.00,0.00,35.2,9.73,12.1,39.9,5.29,1.25,10.0,0.08,45.1,0.08,0.65,1.48,1.56,Matches
2422,David Silva\David-Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,56.3,54.1,2.19,1.48,0.58,6.45,1.55,0.77,0.39,0.26,0.13,0.00,40.9,7.55,7.81,46.7,6.65,1.87,0.19,0.13,47.0,0.71,0.71,1.48,1.61,Matches
2423,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,20.1,18.6,1.45,0.00,0.00,5.72,0.20,0.39,0.00,0.00,0.00,0.00,12.6,4.54,2.89,1.25,15.9,1.18,0.07,0.39,14.9,0.00,0.46,1.05,0.72,Matches
2424,Florent da Silva\Florent-da-Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
2425,Gabriel Silva\Gabriel-Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,58.7,46.9,11.8,1.28,0.00,4.62,1.28,1.79,0.00,0.00,0.00,0.00,33.8,10.0,14.9,35.6,9.49,1.79,10.5,0.51,49.0,0.00,0.77,0.26,1.79,Matches
2426,Gastón Silva\Gaston-Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,48.5,45.5,2.99,2.54,0.00,5.52,1.94,0.15,0.00,0.00,0.00,0.00,36.4,5.67,6.42,38.1,8.81,0.75,0.45,0.00,42.1,0.00,1.49,0.75,0.45,Matches
2427,Rui Silva\Rui-Silva,pt POR,GK,Granada,es La Liga,26,1994,32.0,33.6,21.2,12.4,4.06,0.00,2.03,0.63,0.00,0.00,0.00,0.00,0.00,8.84,0.53,24.2,22.4,5.66,0.03,0.00,2.13,18.5,0.19,1.34,0.22,0.09,Matches
2428,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,87.0,85.0,2.00,1.81,0.14,5.21,2.19,0.05,0.00,0.00,0.00,0.00,71.2,6.84,8.98,9.30,73.3,3.07,0.19,0.33,81.3,0.23,0.60,0.56,0.37,Matches
2429,Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34.0,29.5,19.2,10.3,2.21,0.00,1.65,0.12,0.00,0.00,0.00,0.00,0.00,6.56,0.68,22.2,1.71,23.1,0.00,0.00,2.32,13.1,0.06,0.79,0.21,0.12,Matches
2430,Mohamed Simakan\Mohamed-Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,47.6,43.9,3.74,1.17,0.17,4.86,2.79,0.56,0.00,0.00,0.00,0.00,33.1,5.81,8.72,3.07,39.8,1.34,2.57,0.17,39.4,0.06,0.67,0.67,0.67,Matches
2431,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,17.8,15.6,2.12,0.00,0.00,3.89,0.10,0.47,0.00,0.00,0.00,0.00,12.6,3.21,1.97,1.40,13.8,1.24,0.00,0.47,13.1,0.05,0.26,0.47,0.78,Matches
2432,Moses Simon\Moses-Simon,ng NGA,FWMF,Nantes,fr Ligue 1,25,1995,25.8,28.3,25.4,2.95,0.62,0.08,5.16,1.12,3.10,1.78,1.16,0.50,0.04,16.9,4.84,6.55,5.78,19.8,1.55,0.47,0.12,18.4,0.16,0.58,1.09,1.78,Matches
2433,Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,es La Liga,23,1997,37.0,28.7,18.8,9.97,2.81,0.00,1.11,0.78,0.00,0.00,0.00,0.00,0.00,12.7,1.43,14.6,2.03,20.2,0.03,0.00,5.43,20.3,0.00,0.86,0.19,0.03,Matches
2434,Xavi Simons\Xavi-Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0.0,8,8,0,0,0,1,1,0,0,0,0,0,7,0,1,0,8,0,0,0,6,0,0,0,1,Matches
2435,Jóan Símun Edmundsson\Joan-Simun-Edmundsson,fo FRO,MFFW,Arminia,de Bundesliga,29,1991,0.6,25.0,23.3,1.67,0.00,0.00,10.0,1.67,0.00,1.67,0.00,0.00,0.00,16.7,3.33,5.00,21.7,3.33,0.00,0.00,0.00,18.3,0.00,3.33,1.67,1.67,Matches
2436,Wilfried Singo\Wilfried-Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,46.6,37.5,9.03,0.78,0.05,6.94,1.21,2.91,0.00,0.00,0.00,0.00,25.9,10.9,9.71,3.45,31.3,2.23,8.25,0.05,35.7,0.00,0.63,0.87,1.65,Matches
2437,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,74.1,63.9,10.3,0.52,0.23,9.02,0.98,1.09,0.06,0.00,0.06,0.00,50.5,12.2,11.4,49.8,11.8,2.13,9.71,0.23,60.8,0.11,1.21,1.55,2.24,Matches
2438,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,53.7,51.0,2.70,2.26,0.00,6.69,1.09,0.35,0.03,0.03,0.00,0.00,37.7,4.16,11.8,42.9,5.54,2.82,0.18,0.18,44.4,0.23,1.38,0.59,0.23,Matches
2439,Tobias Sippel\Tobias-Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,3.8,38.7,23.2,15.5,3.42,0.00,3.68,1.32,0.00,0.00,0.00,0.00,0.00,15.8,1.05,21.8,2.37,30.3,0.00,0.00,3.16,25.3,0.79,1.05,0.26,0.00,Matches
2440,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32.0,31.6,19.5,12.1,3.69,0.00,1.66,0.34,0.00,0.00,0.00,0.00,0.00,14.4,1.13,16.1,2.50,24.1,0.00,0.03,3.31,22.1,0.03,0.44,0.16,0.13,Matches
2441,Issouf Sissokho\Issouf-Sissokho,ml MLI,MF,Bordeaux,fr Ligue 1,18,2002,0.9,48.9,48.9,0.00,0.00,0.00,4.44,1.11,0.00,0.00,0.00,0.00,0.00,45.6,1.11,2.22,3.33,44.4,1.11,0.00,0.00,45.6,0.00,1.11,1.11,0.00,Matches
2442,Ibrahima Sissoko\Ibrahima-Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,1997,28.7,40.5,39.9,0.63,0.42,0.07,6.72,1.50,0.77,0.03,0.00,0.00,0.00,28.2,5.05,7.25,6.24,30.9,1.64,0.17,0.28,32.8,0.10,0.63,0.70,1.11,Matches
2443,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,45.0,42.3,2.67,0.57,0.06,4.89,1.08,0.57,0.00,0.00,0.00,0.00,33.0,5.45,6.59,3.81,35.7,2.39,2.10,0.28,37.8,0.00,0.40,1.08,0.74,Matches
2444,Nelson Sissoko\Nelson-Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,52.8,40.8,12.1,1.70,0.00,7.17,2.64,1.13,0.00,0.00,0.00,0.00,28.5,11.1,13.2,5.28,34.3,1.13,10.4,0.57,39.2,0.00,1.32,1.32,1.89,Matches
2445,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,23,1996,0.8,27.5,17.5,10.0,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,20.0,0.00,23.8,0.00,0.00,1.25,12.5,0.00,0.00,0.00,1.25,Matches
2446,Jacques Siwe\Jacques-Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,18.4,17.4,1.05,0.00,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,12.6,4.21,1.58,10.5,5.26,2.11,0.00,0.00,12.6,0.00,0.00,0.53,2.11,Matches
2447,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,49.0,46.3,2.65,2.43,0.13,7.70,1.23,0.13,0.00,0.00,0.00,0.00,35.0,6.12,7.86,5.44,39.9,2.23,0.19,0.23,42.7,0.10,0.55,0.84,0.52,Matches
2448,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28.0,34.5,24.4,10.1,1.96,0.00,1.46,1.00,0.00,0.00,0.00,0.00,0.00,21.1,1.86,11.5,4.00,23.7,0.00,0.00,5.82,26.8,0.14,0.61,0.29,0.21,Matches
2449,Andreas Skov Olsen\Andreas-Skov-Olsen,dk DEN,FWDF,Bologna,it Serie A,20,1999,13.1,42.4,39.7,2.67,0.38,0.00,5.42,1.37,2.98,1.91,1.22,0.15,0.23,30.0,5.27,7.10,26.8,12.7,1.68,0.38,0.23,32.0,0.15,0.76,1.37,1.45,Matches
2450,Robert Skov\Robert-Skov,dk DEN,FWDF,Hoffenheim,de Bundesliga,24,1996,12.9,40.2,34.8,5.35,1.01,0.08,6.74,2.64,3.02,2.33,1.24,0.54,0.00,23.3,6.59,10.2,31.1,3.80,1.86,2.02,0.62,27.9,0.16,1.71,0.78,2.17,Matches
2451,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,71.0,68.4,2.52,1.88,0.00,5.63,0.91,0.10,0.00,0.00,0.00,0.00,60.5,5.40,5.11,8.93,58.0,2.46,0.61,0.29,65.6,0.06,0.45,1.26,0.52,Matches
2452,Steven Skrzybski\Steven-Skrzybski,de GER,FWDF,Schalke 04,de Bundesliga,27,1992,4.7,27.0,24.7,2.34,0.00,0.00,4.04,0.64,1.70,0.00,0.00,0.00,0.00,14.0,5.53,7.45,2.55,20.2,1.06,2.34,0.43,16.2,0.21,0.85,0.85,2.55,Matches
2453,Petar Škuletić\Petar-Skuletic,rs SRB,FWMF,Montpellier,fr Ligue 1,30,1990,2.6,27.7,25.8,1.92,0.00,0.00,7.69,0.77,0.77,0.00,0.00,0.00,0.00,11.9,9.62,6.15,11.2,5.77,3.85,0.00,1.54,15.8,0.00,0.00,0.77,1.54,Matches
2454,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,0.2,55.0,50.0,5.00,0.00,0.00,20.0,0.00,5.00,0.00,0.00,0.00,0.00,25.0,25.0,5.00,5.00,40.0,0.00,0.00,0.00,40.0,0.00,0.00,0.00,0.00,Matches
2455,Islam Slimani\Islam-Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,6.4,38.3,36.4,1.88,0.16,0.16,7.66,0.31,1.09,0.00,0.00,0.00,0.00,26.9,7.66,3.75,6.56,26.7,2.34,0.47,0.78,28.4,0.00,0.78,2.34,2.03,Matches
2456,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,41.1,41.1,0.00,0.00,0.00,9.47,2.63,1.05,0.00,0.00,0.00,0.00,27.4,5.26,8.42,7.89,30.5,1.05,0.00,0.53,33.7,0.00,1.05,0.00,1.05,Matches
2457,Chris Smalling\Chris-Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,54.0,52.1,1.87,1.63,0.00,3.58,1.06,0.00,0.00,0.00,0.00,0.00,43.2,4.80,6.02,3.66,45.6,3.17,0.08,0.08,49.8,0.00,0.41,0.24,0.24,Matches
2458,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,eng Premier League,20,2000,16.0,45.3,44.4,0.81,0.31,0.06,6.44,0.31,1.19,0.00,0.00,0.00,0.00,39.4,3.63,2.19,9.25,34.2,1.13,0.25,0.06,39.7,0.06,0.06,0.75,1.38,Matches
2459,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,eng Premier League,32,1987,5.8,22.9,22.8,0.17,0.00,0.00,4.83,0.17,0.86,0.00,0.00,0.00,0.00,14.7,3.28,5.00,17.2,2.93,1.38,0.00,0.34,18.1,0.17,0.17,0.52,0.00,Matches
2460,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,eng Premier League,32,1987,0.1,30.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,30.0,0.00,0.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,Matches
2461,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,55.8,45.4,10.4,1.93,0.00,6.51,1.08,3.49,0.00,0.00,0.00,0.00,33.5,11.6,10.7,6.39,37.6,2.29,8.43,0.36,42.3,0.12,1.45,1.69,2.29,Matches
2462,Rafa Soares\Rafa-Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,55.7,41.3,14.4,1.11,0.00,5.71,1.59,3.49,0.08,0.00,0.08,0.00,20.6,15.6,19.4,36.7,2.22,2.86,13.3,0.24,38.9,0.32,1.59,1.27,1.90,Matches
2463,Rubén Sobrino\Ruben-Sobrino,es ESP,MFFW,Valencia,es La Liga,28,1992,0.5,46.0,46.0,0.00,0.00,0.00,14.0,2.00,2.00,0.00,0.00,0.00,0.00,38.0,6.00,2.00,6.00,40.0,0.00,0.00,0.00,34.0,0.00,0.00,6.00,4.00,Matches
2464,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Cádiz,es La Liga,28,1992,12.4,20.7,20.2,0.56,0.08,0.08,5.65,0.40,0.56,0.00,0.00,0.00,0.00,14.1,3.47,3.15,2.42,15.1,1.69,0.08,0.32,15.1,0.16,0.48,0.89,0.48,Matches
2465,Simon Sohm\Simon-Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10.0,43.2,42.1,1.10,0.50,0.10,6.40,1.40,0.20,0.40,0.10,0.10,0.10,32.4,4.90,5.90,9.10,31.2,2.20,0.00,0.00,37.0,0.00,0.40,1.40,0.50,Matches
2466,Augusto Solari\Augusto-Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,37.4,36.5,0.93,0.00,0.00,6.30,1.48,3.15,0.56,0.00,0.56,0.00,23.3,5.93,8.15,0.93,33.3,1.11,0.37,0.19,26.9,0.19,1.30,0.93,1.48,Matches
2467,Roberto Soldado\Roberto-Soldado,es ESP,FW,Granada,es La Liga,35,1985,16.0,21.7,19.4,2.25,0.06,0.00,5.00,0.38,1.00,0.00,0.00,0.00,0.00,11.9,5.44,4.31,2.06,15.8,1.81,0.06,0.63,13.5,0.50,0.50,1.06,1.69,Matches
2468,Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,51.9,45.1,6.74,2.96,0.13,5.82,2.80,0.86,3.65,1.41,1.12,0.20,35.9,4.38,11.6,4.97,45.0,1.02,0.13,0.36,42.3,0.46,0.69,0.76,0.76,Matches
2469,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31,1988,30.1,41.2,32.2,9.00,1.99,0.00,3.75,1.06,0.00,0.00,0.00,0.00,0.00,26.6,1.96,12.6,9.40,26.5,0.00,0.00,4.15,33.6,0.17,0.37,0.20,0.07,Matches
2470,Son\Son,es ESP,DF,Levante,es La Liga,26,1994,12.3,51.8,40.6,11.2,0.98,0.08,6.75,1.87,3.41,0.41,0.16,0.16,0.00,26.9,14.6,10.3,5.12,34.6,1.54,9.84,0.24,39.4,0.00,0.73,1.38,2.28,Matches
2471,Brandon Soppy\Brandon-Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,65.5,54.7,10.8,0.81,0.00,5.16,0.97,2.26,0.00,0.00,0.00,0.00,44.8,11.5,9.19,3.06,50.8,1.13,10.0,0.00,52.1,0.00,1.61,1.61,1.94,Matches
2472,David Soria\David-Soria,es ESP,GK,Getafe,es La Liga,27,1993,28.0,30.6,18.2,12.4,5.39,0.00,0.89,0.61,0.00,0.00,0.00,0.00,0.00,3.46,0.54,26.6,0.75,22.4,0.00,0.00,0.50,14.3,0.18,1.14,0.21,0.07,Matches
2473,Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,42.0,41.3,0.78,0.30,0.30,6.29,0.64,0.78,0.06,0.03,0.00,0.03,30.6,6.79,4.68,8.67,29.8,2.11,0.22,0.39,34.1,0.22,0.39,1.25,1.44,Matches
2474,Alberto Soro\Alberto-Soro,es ESP,FWMF,Granada,es La Liga,21,1999,4.4,29.3,27.5,1.82,0.91,0.00,6.14,0.91,1.14,0.68,0.00,0.68,0.00,19.1,4.09,6.14,22.5,3.86,1.82,0.23,0.00,21.4,0.00,1.14,0.68,1.36,Matches
2475,Borna Sosa\Borna-Sosa,hr CRO,DF,Stuttgart,de Bundesliga,22,1998,22.7,56.8,45.7,11.1,1.19,0.00,6.30,2.38,6.43,1.89,0.53,0.75,0.26,31.5,9.82,15.4,43.9,3.26,1.23,7.97,0.09,40.0,0.18,1.50,2.33,1.89,Matches
2476,Hugo Sotelo\Hugo-Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2477,Florian Sotoca\Florian-Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,34.3,32.7,1.60,0.07,0.19,8.54,1.53,1.68,0.11,0.07,0.00,0.00,20.8,6.38,7.16,1.79,26.4,2.84,0.26,0.30,24.4,0.34,0.78,1.08,1.64,Matches
2478,Riccardo Sottil\Riccardo-Sottil,it ITA,MFFW,Cagliari,it Serie A,21,1999,13.2,29.5,28.4,1.14,0.23,0.08,4.77,0.98,2.27,0.83,0.23,0.38,0.08,22.1,3.48,3.94,5.30,23.5,0.23,0.08,0.23,22.1,0.08,0.61,0.76,1.44,Matches
2479,Cheick Souaré\Cheick-Souare,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,30.0,30.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,20.0,10.0,0.00,20.0,10.0,0.00,0.00,0.00,20.0,0.00,0.00,10.0,0.00,Matches
2480,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,40.5,39.8,0.71,0.58,0.03,9.87,1.03,0.26,0.08,0.03,0.05,0.00,24.4,6.03,10.1,4.00,28.1,3.97,0.03,0.32,31.2,0.03,0.82,0.87,0.63,Matches
2481,Rayan Souici\Rayan-Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,80.0,80.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,60.0,0.00,20.0,0.00,70.0,10.0,0.00,0.00,70.0,0.00,10.0,0.00,0.00,Matches
2482,Cebio Soukou\Cebio-Soukou,bj BEN,FWMF,Arminia,de Bundesliga,27,1992,5.1,22.5,21.8,0.78,0.00,0.00,5.10,0.59,0.39,0.00,0.00,0.00,0.00,16.7,3.53,2.35,2.16,18.2,0.59,0.59,0.20,19.8,0.20,0.98,0.20,0.39,Matches
2483,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Bologna,it Serie A,28,1992,19.5,46.0,42.4,3.64,3.38,0.00,4.51,0.67,0.00,0.00,0.00,0.00,0.00,37.5,4.21,4.31,4.10,37.3,2.62,0.26,0.15,42.1,0.05,0.46,0.46,0.41,Matches
2484,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1992,1.6,75.6,74.4,1.25,1.25,0.00,2.50,3.13,0.00,0.00,0.00,0.00,0.00,69.4,1.88,4.38,10.0,61.3,1.88,0.00,0.63,72.5,0.00,0.00,0.00,0.00,Matches
2485,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,73.9,72.6,1.31,1.13,0.14,8.92,2.39,0.09,0.00,0.00,0.00,0.00,59.4,5.92,8.59,13.0,57.1,2.30,0.19,0.38,64.2,0.05,0.70,2.11,0.47,Matches
2486,Yaya Soumaré\Yaya-Soumare,fr FRA,FW,Lyon,fr Ligue 1,20,2000,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
2487,Arnaud Souquet\Arnaud-Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,47.6,36.0,11.6,0.59,0.00,4.63,0.96,2.50,0.00,0.00,0.00,0.00,23.5,11.8,12.4,3.31,30.6,2.21,11.0,0.00,35.7,0.29,0.74,1.54,2.21,Matches
2488,Ansou Sow\Ansou-Sow,fr FRA,MF,Lens,fr Ligue 1,20,2000,0.1,20.0,20.0,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
2489,Djibril Sow\Djibril-Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,50.2,49.5,0.74,0.50,0.08,8.26,0.70,0.17,0.00,0.00,0.00,0.00,41.0,3.97,5.25,9.05,38.1,1.69,0.21,0.29,44.4,0.12,0.58,1.49,0.37,Matches
2490,Saidou Sow\Saidou-Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,50.5,49.5,0.99,0.81,0.00,6.13,1.35,0.00,0.00,0.00,0.00,0.00,36.8,4.41,9.37,6.67,40.2,2.07,0.18,0.00,43.5,0.18,0.99,0.81,0.72,Matches
2491,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,66.9,64.0,2.87,1.34,0.00,4.60,1.68,0.40,0.00,0.00,0.00,0.00,52.7,5.15,9.06,20.4,40.4,2.97,1.53,0.25,59.5,0.00,0.99,0.89,0.40,Matches
2492,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,23.6,54.4,47.9,6.48,0.47,0.21,6.44,1.69,3.90,0.04,0.00,0.04,0.00,35.2,9.45,9.79,13.6,33.4,1.19,5.97,0.04,43.0,0.08,0.59,1.31,2.25,Matches
2493,Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,it Serie A,28,1992,14.0,26.8,20.9,5.86,1.86,0.00,2.14,0.43,0.00,0.00,0.00,0.00,0.00,17.1,1.86,7.79,0.93,20.6,0.00,0.00,4.93,22.4,0.00,0.36,0.36,0.00,Matches
2494,Mattia Sprocati\Mattia-Sprocati,it ITA,FW,Parma,it Serie A,27,1993,0.2,25.0,25.0,0.00,0.00,0.00,15.0,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,0.00,5.00,20.0,0.00,0.00,0.00,25.0,0.00,0.00,0.00,0.00,Matches
2495,Jerry St. Juste\Jerry-St-Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,41.9,38.3,3.59,1.97,0.00,4.97,1.47,0.34,0.03,0.03,0.00,0.00,29.2,4.72,8.03,2.94,34.2,2.25,1.59,0.06,34.2,0.13,0.28,0.78,0.78,Matches
2496,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,MFDF,Schalke 04,de Bundesliga,29,1990,21.7,47.7,44.5,3.23,1.61,0.05,6.77,1.57,0.32,0.00,0.00,0.00,0.00,28.4,5.30,14.0,11.6,30.9,2.53,1.61,0.00,35.7,0.46,1.11,1.71,1.01,Matches
2497,Josip Stanišić\Josip-Stanisic,de GER,DF,Bayern Munich,de Bundesliga,20,2000,1.0,61.0,57.0,4.00,0.00,0.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,52.0,2.00,7.00,13.0,41.0,1.00,4.00,0.00,55.0,0.00,0.00,2.00,1.00,Matches
2498,Niklas Stark\Niklas-Stark,de GER,DFMF,Hertha BSC,de Bundesliga,25,1995,31.0,49.0,47.5,1.58,1.29,0.00,5.58,1.35,0.16,0.00,0.00,0.00,0.00,37.1,4.03,7.90,2.68,42.3,2.52,0.26,0.13,41.6,0.06,0.81,0.61,0.52,Matches
2499,Renato Steffen\Renato-Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,28,1991,17.4,38.0,36.1,1.90,0.34,0.06,6.90,0.98,2.07,0.11,0.00,0.11,0.00,23.6,7.59,6.84,28.7,4.94,1.78,1.15,0.34,27.6,0.29,0.69,0.98,1.78,Matches
2500,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,eng Premier League,25,1995,1.0,28.0,20.0,8.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,2.00,6.00,3.00,21.0,0.00,0.00,4.00,23.0,0.00,0.00,0.00,0.00,Matches
2501,Pascal Stenzel\Pascal-Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,14.2,78.5,66.9,11.6,2.32,0.00,4.30,3.24,0.56,0.00,0.00,0.00,0.00,52.9,11.8,13.8,6.48,58.6,3.45,9.30,0.21,67.5,0.14,1.13,0.85,1.34,Matches
2502,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,2.9,42.8,42.4,0.34,0.34,0.00,7.59,0.34,0.00,0.00,0.00,0.00,0.00,28.6,7.93,6.21,3.45,34.5,3.10,0.00,0.00,35.5,0.00,0.34,0.69,0.34,Matches
2503,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,17.1,59.4,56.1,3.33,1.17,0.18,8.54,1.05,0.00,0.00,0.00,0.00,0.00,43.3,3.86,12.2,4.97,48.7,2.98,2.16,0.00,49.4,0.06,0.76,1.11,0.58,Matches
2504,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,25,1994,28.2,40.0,39.2,0.74,0.18,0.11,7.91,0.39,1.21,0.11,0.04,0.00,0.00,35.2,2.45,2.30,3.69,35.0,0.67,0.28,0.18,34.1,0.04,0.32,1.10,1.70,Matches
2505,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30,1990,30.0,47.6,40.7,6.83,0.30,0.17,6.17,0.87,1.83,0.00,0.00,0.00,0.00,28.5,9.03,10.0,35.9,2.50,1.90,6.53,0.00,36.9,0.43,0.87,1.07,1.27,Matches
2506,Lars Stindl\Lars-Stindl,de GER,MFFW,M'Gladbach,de Bundesliga,31,1988,21.8,48.1,45.6,2.48,0.60,0.32,8.76,1.06,0.37,1.10,0.09,0.64,0.14,35.6,6.88,5.69,9.50,36.1,1.28,0.09,0.09,39.4,0.28,0.46,1.65,0.87,Matches
